Device Active,Location Active,Address,City,State,Zip,Serial Number,First EOD Date,Dispenses,Acceptance,BNR_Total,Dispense_Rate,Acceptance_Rate,BNR_Rate,Days Active,Wear Rate,Maintenance Flag
1,1,02959 Brooke Spur,East Matthewshire,ME,12512,FAKE000164,8/13/2020,2196037,5959244,8155281,1252.66,3399.26,4651.92,1771,4602.303047404063,True
1,1,30503 Collier Divide,West Angelaville,VT,5561,FAKE000165,7/13/2020,3847887,4131339,7979226,2156.75,2315.63,4472.38,1802,4425.527454242929,True
1,1,957 Rivera Mission,Christon,MS,87976,FAKE000166,2/8/2022,6841760,1212145,8053905,5656.8,1002.21,6659.01,1227,6558.554560260586,True
1,1,1034 Matthews Circles Suite 539,New Jacquelineville,MD,29078,FAKE000167,12/5/2022,3490715,2716834,6207549,3838.53,2987.54,6826.08,927,6689.169181034483,True
1,1,959 Moyer Forks Apt. 556,Coxview,PA,93312,FAKE000168,6/3/2021,1199900,6789332,7989232,822.19,4652.15,5474.34,1477,5405.434370771312,True
1,1,48011 Phillips Throughway Apt. 296,Zacharyfort,CT,19036,FAKE000169,2/24/2018,5979935,6944173,12924108,2252.95,2616.22,4869.17,2672,4835.057239057239,True
1,1,5151 Anderson Road,Charlesstad,WI,61606,FAKE000170,5/15/2019,4991806,5904697,10896503,2259.6,2672.83,4932.42,2227,4890.7105026929985,True
1,1,04895 Martin Haven,Maysville,ME,86940,FAKE000171,6/14/2019,4768713,4033704,8802417,2188.43,1851.12,4039.55,2197,4004.7393084622386,True
1,1,3292 Amy Trail,Johnnychester,NM,90569,FAKE000172,12/13/2022,3765400,2757922,6523322,4178.31,3060.35,7238.66,919,7090.567391304347,True
1,1,8801 Cameron Meadows Suite 848,Whiteheadborough,LA,48280,FAKE000173,10/15/2022,6986821,2451308,9438129,7274.41,2552.21,9826.61,978,9640.581205311542,True
1,1,005 Jacob Summit,West Lisa,NJ,67629,FAKE000174,10/2/2019,1488299,2544680,4032979,719.12,1229.55,1948.67,2087,1931.5033524904215,True
1,1,470 Lee Rapids Apt. 508,Andersonbury,NH,7313,FAKE000175,10/29/2020,5295349,3451431,8746780,3158.61,2058.74,5217.35,1694,5160.342182890856,True
1,1,55432 Reilly Spring Suite 041,New Gregoryview,NJ,58899,FAKE000176,12/15/2020,6023669,4051440,10075109,3695.59,2485.6,6181.19,1647,6113.537014563107,True
1,1,718 Michael Common Suite 975,Lisaborough,IA,25027,FAKE000177,3/25/2023,4170952,2028326,6199278,5214.13,2535.62,7749.75,817,7578.57946210269,True
1,1,33166 Nicholas Road,East Jenniferburgh,MN,97910,FAKE000178,2/15/2021,4428036,2912260,7340296,2825.76,1858.46,4684.22,1585,4628.1815889029,True
1,1,42103 Hernandez Lodge Apt. 667,Millermouth,NE,28434,FAKE000179,12/1/2022,6754482,2551875,9306357,7390.45,2792.14,10182.59,931,9985.361587982832,True
1,1,097 Sims Corners,Ryanchester,WI,78471,FAKE000180,2/24/2023,3878937,1821790,5700727,4683.53,2199.68,6883.2,846,6730.492325855962,True
1,1,8105 Meagan Crescent,Steeleview,MO,24730,FAKE000181,5/20/2021,5359367,2172737,7532104,3638.21,1474.96,5113.18,1491,5048.327077747989,True
1,1,5470 Hoffman Haven Suite 259,Edwardland,MA,11694,FAKE000182,6/21/2018,3290854,2916752,6207606,1296.88,1149.45,2446.33,2555,2428.6408450704225,True
1,1,828 Luis Route,New Taylormouth,VA,50411,FAKE000183,12/7/2020,2754662,3614104,6368766,1682.48,2207.41,3889.9,1655,3845.873188405797,True
1,1,8175 Tina Manors Suite 356,Paulfurt,KY,17841,FAKE000184,2/22/2021,2249390,5400687,7650077,1441.32,3460.56,4901.88,1578,4844.8872704243195,True
1,1,4273 Wagner Trafficway,Hurstchester,OH,33302,FAKE000185,12/20/2023,4220985,6327117,10548102,7978.68,11959.77,19938.45,547,19248.361313868612,True
1,1,7963 Anita Point,Kerrfurt,TN,40591,FAKE000186,2/4/2018,4014036,2727559,6741595,1500.94,1019.9,2520.84,2692,2503.37727441515,True
1,1,57546 Dale Manors,Martinberg,WV,13679,FAKE000187,2/21/2019,5440451,1333854,6774305,2373.5,581.92,2955.42,2310,2931.3305928169625,True
1,1,6181 Martin Forge Suite 307,Matthewsburgh,MA,35240,FAKE000188,7/18/2023,5558225,1740759,7298984,8124.95,2544.62,10669.57,702,10382.623044096728,True
1,1,66271 Bryant Run Suite 968,New Dana,MA,87165,FAKE000189,8/26/2020,3431100,6490103,9921203,1971.52,3729.24,5700.76,1758,5640.251847640705,True
1,1,230 James Keys Apt. 313,Port Andrea,CT,43875,FAKE000190,12/6/2020,6069466,4636368,10705834,3705.03,2830.21,6535.24,1656,6460.974049487025,True
1,1,9483 Francis Ferry,North Garrettshire,TX,51525,FAKE000191,8/12/2019,1146592,4786340,5932932,540.67,2256.98,2797.65,2138,2773.694249649369,True
1,1,381 Rodriguez Trail,Romerochester,MT,82447,FAKE000192,11/14/2020,6839043,4002431,10841474,4117.49,2409.69,6527.18,1678,6457.101846337106,True
1,1,9398 Patrick Branch,North Angelabury,CO,75486,FAKE000193,8/24/2023,2025373,3963533,5988906,3127.46,6120.26,9247.72,665,8992.351351351352,True
1,1,54274 Destiny Terrace,South Troytown,IN,34242,FAKE000194,4/23/2022,5254775,4706876,9961651,4627.34,4144.86,8772.2,1153,8632.279896013864,True
1,1,6214 Lewis Mountains Apt. 955,South Patrick,OK,88051,FAKE000195,4/27/2022,2843863,4071048,6914911,2512.37,3596.51,6108.88,1149,6012.966086956521,True
1,1,1919 Denise Wall,Kellifort,DE,14208,FAKE000196,7/2/2022,1246159,5660912,6907071,1169.71,5313.61,6483.32,1083,6371.836715867159,True
1,1,58932 Herbert Turnpike,Westburgh,AL,54851,FAKE000197,4/16/2022,2316226,3107077,5423303,2026.64,2718.61,4745.25,1160,4671.234280792421,True
1,1,0577 Perez Station,North Alejandro,KY,85162,FAKE000198,3/2/2023,2110927,4440549,6551476,2565.74,5397.3,7963.04,840,7790.10225921522,True
1,1,34629 Randall Plains,Amyburgh,OH,35810,FAKE000199,5/7/2019,5764903,1446500,7211403,2599.89,652.35,3252.24,2235,3225.135509838998,True
1,1,6208 Meza Rue Suite 637,Jonesmouth,DE,76212,FAKE000200,8/23/2020,2982308,5494019,8476327,1710.96,3151.93,4862.89,1761,4810.628263337117,True
1,1,45051 Carl Gardens Suite 157,Lake Jason,AL,51038,FAKE000201,2/9/2018,6315634,6631206,12946840,2365.6,2483.8,4849.41,2687,4816.5327380952385,True
1,1,92389 Susan Walk,Hectormouth,TX,96156,FAKE000202,10/2/2018,1552731,2775886,4328617,637.82,1140.25,1778.07,2452,1764.6216877293111,True
1,1,2035 Duarte Summit Apt. 716,Cooperhaven,MS,93905,FAKE000203,8/12/2020,1116107,6333558,7449665,636.32,3610.9,4247.22,1772,4201.728708403835,True
1,1,361 Jeanette Ranch Apt. 674,South Tara,WA,26498,FAKE000204,12/5/2020,4026846,5067970,9094816,2456.77,3091.95,5548.72,1657,5485.413751507841,True
1,1,2551 Dawn Plains,Angelamouth,CA,92895,FAKE000205,11/22/2023,6761745,2266825,9028570,12132.85,4067.45,16200.29,575,15674.600694444445,True
1,1,91790 Kelly Point,Smithville,IL,52200,FAKE000206,10/14/2023,5218989,1642902,6861891,8748.91,2754.1,11503.01,614,11157.546341463414,True
1,1,6812 Benjamin Rapids Suite 836,North Alexander,KY,82867,FAKE000207,5/3/2021,2108348,4137942,6246290,1414.61,2776.38,4190.99,1508,4139.3571901921805,True
1,1,363 Martin River Apt. 631,Brooksport,NH,20370,FAKE000208,7/16/2018,5708210,3438284,9146494,2271.57,1368.26,3639.82,2530,3613.7866455946264,True
1,1,516 Jeremy Islands,East Michelle,CO,41587,FAKE000209,1/29/2018,5152334,1753207,6905541,1921.99,654.0,2576.0,2698,2558.555390885513,True
1,1,393 Katherine Gateway Suite 388,Sellerstown,ND,61579,FAKE000210,7/17/2021,4012847,4297447,8310294,2834.7,3035.75,5870.45,1433,5795.18410041841,True
1,1,787 Diane Causeway,Lewisberg,OR,46959,FAKE000211,5/23/2021,1232317,6848584,8080901,838.12,4657.82,5495.94,1488,5427.065815983882,True
1,1,95414 Parker Unions Suite 785,West Jerry,IN,81283,FAKE000212,8/10/2019,3530798,1236115,4766913,1663.5,582.38,2245.89,2140,2226.4890238206444,True
1,1,217 Stacey Underpass,Edwardville,LA,68409,FAKE000213,10/31/2020,2520895,3138437,5659332,1505.32,1874.08,3379.4,1692,3342.7832250443003,True
1,1,229 Gail Pass,Mcdonaldberg,MS,78368,FAKE000214,11/19/2019,6366856,1736916,8103772,3149.94,859.32,4009.26,2039,3972.437254901961,True
1,1,2297 Vincent Parkway Suite 621,New Nicolemouth,AR,74358,FAKE000215,2/3/2018,3311704,3125141,6436845,1237.9,1168.17,2406.07,2693,2389.326280623608,True
1,1,9175 Justin Overpass,Richardburgh,NC,22856,FAKE000216,3/30/2020,2852635,6845252,9697887,1509.4,3621.99,5131.38,1907,5082.75,True
1,1,47626 Jessica Expressway Suite 118,Whitechester,WI,27792,FAKE000217,12/7/2019,6677095,5873048,12550143,3333.52,2932.1,6265.61,2021,6206.796735905044,True
1,1,4646 Morgan Cape,Lewisview,IN,32592,FAKE000218,2/13/2022,3313256,2095859,5409115,2751.87,1740.74,4492.61,1222,4422.825020441537,True
1,1,62164 Young Mountains Suite 926,North Candice,MT,29320,FAKE000219,8/8/2022,6519907,6181454,12701361,6336.93,6007.97,12344.9,1046,12131.194842406876,True
1,1,380 Rogers Ridge Apt. 490,Lynchport,FL,24539,FAKE000220,4/1/2018,4409409,3467601,7877010,1683.82,1324.17,3007.98,2636,2987.110352673493,True
1,1,103 Goodwin Meadows Apt. 748,South Sarahside,NE,91921,FAKE000221,6/30/2023,6669565,5636995,12306560,9496.26,8026.06,17522.32,720,17068.73786407767,True
1,1,10413 Jennifer Plaza Apt. 365,Taylorside,AK,64897,FAKE000222,2/23/2021,5976533,5239880,11216413,3831.78,3359.48,7191.26,1577,7107.9930291508235,True
1,1,993 Smith Via,West Rebeccaland,WY,70531,FAKE000223,3/10/2023,6488447,1474240,7962687,7965.91,1809.93,9775.84,832,9559.048019207683,True
1,1,40324 Bass Ramp,Aaronhaven,NC,11317,FAKE000224,8/2/2020,2924053,2926643,5850696,1657.59,1659.05,3316.64,1782,3281.377453729669,True
1,1,420 French Summit,Tuckermouth,MT,75330,FAKE000225,7/27/2018,4483951,6348920,10832871,1792.18,2537.59,4329.77,2519,4298.758333333333,True
1,1,2613 Wagner Mountains Suite 628,East Henry,IL,84318,FAKE000226,3/23/2019,4854097,5839966,10694063,2145.01,2580.66,4725.67,2280,4688.32222709338,True
1,1,31778 Erik Gateway,Hendersonburgh,CA,32770,FAKE000227,8/19/2019,2239987,1614638,3854625,1059.9,764.01,1823.91,2131,1807.985459662289,True
1,1,75095 Scott Trail Apt. 236,Franklinchester,WA,40449,FAKE000228,4/20/2019,3758511,6920510,10679021,1681.89,3096.84,4778.73,2252,4739.911673324456,True
1,1,2800 Alex Crescent,Holtborough,MO,74207,FAKE000229,2/14/2020,6319964,1291791,7611755,3266.79,667.73,3934.52,1952,3897.4679979518687,True
1,1,86111 Katherine Island,Stephensfurt,IL,60184,FAKE000230,2/1/2018,2272852,4735029,7007881,849.01,1768.73,2617.74,2695,2599.3623887240356,True
1,1,9775 Hatfield Haven Suite 362,Gonzalezfurt,MD,9225,FAKE000231,1/6/2019,2958083,1327273,4285356,1264.85,567.53,1832.38,2356,1818.1400084853628,True
1,1,1829 Linda Divide,Port Breanna,SC,28893,FAKE000232,11/26/2023,4877060,2035235,6912295,8808.75,3675.96,12484.72,571,12084.431818181818,True
1,1,1548 Robert Island,Jasminechester,DE,83663,FAKE000233,10/6/2021,5625673,1942260,7567933,4215.77,1455.49,5671.26,1352,5593.446415373244,True
1,1,57605 Alan Hollow Suite 731,Joneschester,WA,37672,FAKE000234,2/6/2022,5399969,5710653,11110622,4458.0,4714.49,9172.48,1229,9033.026016260163,True
1,1,34628 Matthew Fall,Port Saraborough,ID,47882,FAKE000235,9/13/2020,2354606,3461143,5815749,1366.57,2008.79,3375.37,1740,3340.4646754738656,True
1,1,55488 Gonzales Route Apt. 916,New Cheryl,VA,7582,FAKE000236,5/24/2020,1641294,2833324,4474618,894.79,1544.65,2439.45,1852,2414.7965461413924,True
1,1,54126 Timothy Mews,Lake Jamesmouth,CO,20085,FAKE000237,10/5/2021,6767667,3684266,10451933,5068.09,2759.03,7827.13,1353,7719.30059084195,True
1,1,6792 George Skyway,Port William,ND,78993,FAKE000238,8/12/2020,3711731,4935723,8647454,2115.04,2812.5,4927.54,1772,4877.300620417372,True
1,1,809 Alexander Dale Apt. 716,East Paulfort,AR,42507,FAKE000239,12/20/2019,4777541,3302109,8079650,2400.47,1659.14,4059.62,2008,4021.7272274763563,True
1,1,4475 Gary Ways,Billyview,OH,77057,FAKE000240,7/1/2019,2692575,2647841,5340416,1245.04,1224.36,2469.4,2180,2448.6088950022927,True
1,1,0782 Scott Inlet Suite 205,Lake Krystalburgh,LA,57106,FAKE000241,7/10/2022,4358415,1498540,5856955,4122.79,1417.53,5540.32,1075,5443.266728624535,True
1,1,23724 Collins Shoals,Lake Melanieburgh,KY,51145,FAKE000242,5/6/2023,5025061,6078547,11103608,6637.57,8029.11,14666.68,775,14308.773195876289,True
1,1,25115 Castillo Stravenue,Lake Michael,GA,66914,FAKE000243,12/11/2022,2151491,4508639,6660130,2380.19,4987.9,7368.1,921,7223.568329718004,True
1,1,003 Christopher Ways,Brentchester,MN,88698,FAKE000244,2/6/2023,5607156,2148933,7756089,6624.31,2538.76,9163.07,864,8966.576878612717,True
1,1,53039 Hubbard Crossing,New Daniel,NE,77509,FAKE000245,3/20/2020,2354458,5482695,7837153,1239.22,2885.71,4124.93,1917,4086.106882168926,True
1,1,2173 Jerry Trail Suite 159,Michaeltown,AK,24032,FAKE000246,10/29/2023,4256516,2165603,6422119,7314.4,3721.37,11035.78,599,10703.531666666666,True
1,1,344 Smith Estates,New Cindy,MS,88691,FAKE000247,4/6/2020,5730255,6252433,11982688,3043.77,3321.14,6364.9,1900,6303.360336664913,True
1,1,160 Dominic Lodge,Adamsstad,IA,89358,FAKE000248,6/23/2022,4963632,1091429,6055061,4619.56,1015.77,5635.34,1092,5539.854528819762,True
1,1,924 Katie Falls,Sanchezchester,WY,72566,FAKE000249,5/27/2023,6544887,3847283,10392170,8891.49,5226.69,14118.17,754,13764.46357615894,True
1,1,27462 Cristina Crest Suite 198,New Lisa,ID,88130,FAKE000250,9/25/2021,5520559,2553390,8073949,4103.34,1897.89,6001.24,1363,5919.317448680352,True
1,1,232 Brett Circle Suite 107,South Hannahberg,MS,22940,FAKE000251,8/2/2021,3375822,3502641,6878463,2412.69,2503.32,4916.01,1417,4850.820169252468,True
1,1,9935 Bowman Junction,Davenportville,WA,46835,FAKE000252,12/16/2021,1244942,2255002,3499944,985.48,1785.02,2770.5,1281,2730.0655226209046,True
1,1,1719 Mccoy Plains,Port Christopherberg,LA,85314,FAKE000253,4/9/2018,2490372,5144824,7635196,953.99,1970.83,2924.81,2628,2904.2206162038797,True
1,1,40912 Kim Locks Suite 122,Lake Bradleybury,WA,43959,FAKE000254,8/11/2019,3044520,4457783,7502303,1435.01,2101.15,3536.16,2139,3505.749065420561,True
1,1,9097 Richards Brook,Longberg,GA,47797,FAKE000255,9/19/2021,6474521,6934875,13409396,4789.68,5130.24,9919.91,1369,9787.880291970803,True
1,1,01488 Lawrence Mission Apt. 214,South Stephanie,HI,17656,FAKE000256,1/24/2019,3625501,6200417,9825918,1562.42,2672.09,4234.51,2338,4200.905515177426,True
1,1,14501 William Circle,Schroederview,OR,60896,FAKE000257,7/4/2019,4905521,1862867,6768388,2271.18,862.48,3133.65,2177,3107.6161616161617,True
1,1,0946 Gabriel Walks Suite 315,Harrismouth,AK,96755,FAKE000258,12/13/2019,3092723,2096276,5188999,1548.26,1049.43,2597.69,2015,2573.908234126984,True
1,1,566 Norris Lodge Apt. 888,Lake Lisa,ME,43960,FAKE000259,12/26/2020,6344841,3329590,9674431,3921.16,2057.71,5978.87,1636,5909.854001221747,True
1,1,5915 Mary Underpass Apt. 358,Connieview,WY,4839,FAKE000260,3/17/2019,2655598,2082491,4738089,1170.67,918.03,2088.69,2286,2071.748578924355,True
1,1,3353 Lori Throughway,Chelseatown,NY,52685,FAKE000261,2/11/2023,3650086,6880476,10530562,4335.58,8172.65,12508.23,859,12244.83953488372,True
1,1,76880 Miller Crossroad Apt. 495,Henryshire,MD,12881,FAKE000262,7/1/2023,4794340,6650280,11444620,6835.15,9481.11,16316.27,719,15895.305555555555,True
1,1,750 Thomas Trail,Tylerport,WA,17206,FAKE000263,9/4/2020,1549401,3034102,4583503,894.98,1752.59,2647.58,1749,2619.1445714285715,True
1,1,76473 Erica Hills Apt. 669,New Brittanytown,MA,92015,FAKE000264,1/16/2018,6124199,6655267,12779466,2273.7,2470.87,4744.57,2711,4712.192477876106,True
1,1,0512 Meredith Ranch,Lake Joshuamouth,MI,54324,FAKE000265,7/30/2018,1761686,1437575,3199261,705.15,575.42,1280.58,2516,1271.0611839491457,True
1,1,2476 Candice Well Suite 043,Christopherville,VA,94470,FAKE000266,4/18/2018,4314830,6090177,10405007,1658.68,2341.14,3999.82,2619,3971.376717557252,True
1,1,373 Diaz Key Apt. 023,Lake Ronald,DE,64345,FAKE000267,11/24/2020,3330578,4672639,8003217,2018.5,2831.85,4850.35,1668,4795.216896345117,True
1,1,727 Camacho Bypass Apt. 289,West Angela,MI,87292,FAKE000268,9/16/2022,5467704,5699013,11166717,5524.86,5758.59,11283.46,1007,11078.092261904761,True
1,1,74830 Pamela Station Suite 247,Morrisborough,LA,65446,FAKE000269,3/16/2023,2870344,3162581,6032925,3551.78,3913.4,7465.18,826,7294.951632406288,True
1,1,712 Lynch Glen,South Virginiaberg,WV,60240,FAKE000270,8/11/2021,1225618,3777585,5003203,881.11,2715.76,3596.87,1408,3550.88928317956,True
1,1,56705 Thomas Pike,Wadeshire,OR,38363,FAKE000271,3/17/2021,6899578,3061492,9961070,4486.54,1990.78,6477.32,1555,6401.715938303342,True
1,1,158 Lynch Bypass Suite 813,North Charlesfort,SC,95477,FAKE000272,1/12/2023,2035514,2167721,4203235,2336.78,2488.55,4825.32,889,4722.73595505618,True
1,1,935 Jason Radial Apt. 278,Turnertown,WV,88905,FAKE000273,12/17/2019,1602760,6865311,8468071,803.83,3443.16,4246.99,2011,4208.782803180915,True
1,1,46807 Dylan Hill Suite 191,South Brenda,AR,92586,FAKE000274,4/23/2019,3799529,2073352,5872881,1703.02,929.32,2632.34,2249,2610.1693333333333,True
1,1,564 Stevens Corner Apt. 731,South Laura,FL,91322,FAKE000275,2/6/2018,1059797,4893188,5952985,396.55,1830.93,2227.48,2690,2212.18320327016,True
1,1,923 Walton Fields,Stephensview,IN,66249,FAKE000276,12/8/2019,2220685,6235561,8456246,1109.17,3114.5,4223.67,2020,4184.189015338941,True
1,1,6515 Martinez Ports Apt. 459,North Paulton,MS,80620,FAKE000277,1/22/2023,3540721,2412455,5953176,4112.12,2801.78,6913.9,879,6764.972727272727,True
1,1,42624 Lee Wall Suite 320,Port Nathan,MS,77003,FAKE000278,12/31/2018,3206518,4161628,7368146,1367.88,1775.32,3143.2,2362,3118.132035548032,True
1,1,988 Crosby Bypass Suite 169,Lake Emily,DC,17593,FAKE000279,2/26/2019,5144831,1565017,6709848,2249.01,684.13,2933.14,2305,2909.7346053772767,True
1,1,0674 Ho Trafficway,Morrowfurt,NJ,52371,FAKE000280,5/23/2018,5854823,3236586,9091409,2281.06,1260.99,3542.05,2584,3516.986073500967,True
1,1,9022 Ann Forges Apt. 825,West Bradley,CT,91480,FAKE000281,5/13/2019,3512452,2711116,6223568,1587.98,1225.7,2813.68,2229,2790.837668161435,True
1,1,314 Taylor Drives,Orozcoshire,FL,25701,FAKE000282,1/14/2023,2310500,1703100,4013600,2658.03,1959.27,4617.29,887,4519.81981981982,True
1,1,6452 Stephens Creek,South Brian,WV,49045,FAKE000283,3/29/2022,5476060,3427407,8903467,4719.84,2954.1,7673.95,1178,7551.710771840543,True
1,1,741 Lewis Spring Suite 920,South Curtis,NH,61160,FAKE000284,2/14/2019,1280037,5236443,6516480,556.67,2277.25,2833.92,2317,2811.251078515962,True
1,1,81377 Patrick Pike,Joannland,AK,2960,FAKE000285,12/28/2018,2559339,1686391,4245730,1090.1,718.29,1808.39,2365,1794.475908706678,True
1,1,732 Lopez Creek,Port Levi,CT,17009,FAKE000286,6/22/2023,3703475,4214095,7917570,5212.16,5930.79,11142.95,728,10860.864197530864,True
1,1,7938 West Centers,Thorntonmouth,AZ,34050,FAKE000287,6/18/2020,2700839,2148645,4849484,1492.47,1187.33,2679.79,1827,2652.890590809628,True
1,1,6880 Garcia Mountains,West Robertoland,NY,80995,FAKE000288,7/19/2023,5778277,1431628,7209905,8457.89,2095.53,10553.42,701,10270.519943019943,True
1,1,65044 Williams Courts,Port Stephanie,TN,76459,FAKE000289,4/27/2018,2923530,4823278,7746808,1127.8,1860.65,2988.45,2610,2966.9888931443893,True
1,1,228 Carson Falls Suite 496,Johnsonfurt,CO,33093,FAKE000290,2/3/2023,5616058,3497549,9113607,6613.45,4118.7,10732.15,867,10499.547235023041,True
1,1,7841 Mitchell Skyway,Karenborough,ME,21523,FAKE000291,8/20/2023,2541137,6576385,9117522,3901.89,10097.98,13999.87,669,13608.241791044777,True
1,1,3222 Kimberly Greens Apt. 441,Bradleyville,IL,13673,FAKE000292,3/28/2020,2867493,4931783,7799276,1515.8,2607.01,4122.8,1909,4083.3905759162303,True
1,1,281 Christopher Club Apt. 666,West Rachelmouth,IN,19256,FAKE000293,1/5/2021,1838248,5917739,7755987,1143.14,3680.02,4823.16,1626,4767.047940995698,True
1,1,9426 Brown Court,Christopherbury,TN,1058,FAKE000294,1/31/2022,6420133,4074024,10494157,5272.41,3345.72,8618.13,1235,8490.418284789645,True
1,1,7475 Holloway Camp,Cohenhaven,TX,41279,FAKE000295,1/15/2020,6906819,5468563,12375382,3515.44,2783.39,6298.83,1982,6240.737266767524,True
1,1,6961 Pena Tunnel,Daltonberg,CA,73688,FAKE000296,7/21/2019,5762243,2558464,8320707,2689.4,1194.11,3883.51,2160,3850.396575659417,True
1,1,30401 Zimmerman Ramp Suite 349,Hernandezburgh,AR,98249,FAKE000297,9/4/2021,5919027,2642626,8561653,4331.97,1934.06,6266.03,1384,6181.698916967509,True
1,1,99665 Kelly Stream,North Jodyberg,DE,78876,FAKE000298,7/18/2021,4892902,5519893,10412795,3458.61,3901.81,7360.42,1432,7266.430565247732,True
1,1,31008 Jeffrey Underpass Suite 945,West Tiffany,IN,92925,FAKE000299,1/9/2022,1106975,1483750,2590725,893.03,1196.98,2090.01,1257,2059.399841017488,True
1,1,03116 James Station Apt. 803,North Nicole,AR,83476,FAKE000300,4/8/2021,4975534,2752775,7728309,3282.13,1815.88,5098.01,1533,5038.0110821382,True
1,1,90414 Brenda Roads,West Brandonborough,NE,41098,FAKE000301,1/14/2020,4680519,3070345,7750864,2381.19,1562.02,3943.21,1983,3906.685483870968,True
1,1,933 Alicia Crossroad,South Steven,ND,37053,FAKE000302,5/16/2018,2904524,4489567,7394091,1128.81,1744.81,2873.62,2591,2852.658564814815,True
1,1,5677 Ryan Hollow,Danaton,MN,75681,FAKE000303,2/15/2020,4407409,3178018,7585427,2279.26,1643.49,3922.76,1951,3885.9769467213114,True
1,1,6066 Kathleen Greens Apt. 254,West Amanda,ME,31333,FAKE000304,3/7/2021,6305624,2859363,9164987,4073.74,1847.29,5921.03,1565,5852.482120051086,True
1,1,669 Blake Glen,West Robinstad,NV,85822,FAKE000305,11/2/2020,6604924,6155790,12760714,3948.35,3679.86,7628.21,1690,7546.253104671792,True
1,1,6409 Alexa Centers Apt. 192,Port Tyler,VA,79698,FAKE000306,3/4/2021,4682394,3963165,8645559,3019.72,2555.88,5575.59,1568,5510.23518164436,True
